numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;numCinema;geolocalisation;;;numCommune;nomCommune;populationCommune;numDepartement;numUniteUrbaine;nomUniteUrbaine;populationUniteUrbaine;situationGeographique;;;;;AE;categorieAE;labelAE;;;zoneCommune;nbFilmsProgrammes;nbFilmsInedits;nbFilmsSemaine1;PdMentreesFilmsFR;PdMentreesFilmsUSA;PdMentreesFilmsEUR;PdMentreesFilmsAutres;nbFilmsAE;PdMentreesFilmsAE;latitude;longitude
144303;CINEMA DE GOURETTE;GOURETTE;ASSOCIATION GESTION LOCAUX SOCIAUX;;FIXE;NON;144303;42.958713, -0.332293;;;64204;Eaux-Bonnes;341;64;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;31;25;1;66,76404196;26,33116452;4,103040765;2,801752755;3;21,45797371;42.958713;-0.332293
144331;FOYER ARMAGNAC EAUZE;16 PLACE DE LA LIBERTE;OFFICE DU TOURISME D'EAUZE;SNC SAGEC - CINE 32 VEO;FIXE;NON;144331;43.859667, 0.100888;;;32119;Eauze;3869;32;32103;Eauze;3869;06-autres communes et unités urbaines;;;;;OUI;E;PR;;;I;136;105;9;50,59568131;34,95904691;9,493670886;4,951600894;64;21,25837677;43.859667;0.100888
145792;ECULLY CINEMA;21, AV EDOUARD AYNARD;VILLE D'ECULLY;;FIXE;NON;145792;45.779053, 4.778383;;;69081;Écully;17947;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;JP;;;B;101;65;1;68,11428571;20,77142857;6,828571429;4,285714286;56;47,08571429;45.779053;4.778383
146013;L ESPLANADE;ESPLANADE CHARLES SPINASSE;CENTRE CULTUREL ET SPORTIF EGLETONNAIS;SNC SAGEC - CINE 32 VEO;FIXE;NON;146013;45.404676, 2.044182;;;19073;Égletons;4274;19;19106;Égletons;4274;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;I;133;104;1;85,46409807;0;14,53590193;0;57;25,30647986;45.404676;2.044182
146762;LE ROC;BOULEVARD PASTEUR;CINEMAS G LAMIC;SARL MC4 DISTRIBUTION;FIXE;NON;146762;44.564376, 6.493852;;;5046;Embrun;6177;5;5201;Embrun;6736;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;149;113;44;79,92175274;12,62910798;5,430359937;2,018779343;76;38,9514867;44.564376;6.493852
147071;FRANCAIS;38 RUE DU GENERAL DE GAULLE;UGC SAS;UGC DIFFUSION;FIXE;NON;147071;48.970841, 2.307185;;;95210;Enghien-les-Bains;11413;95;851;Paris;10706072;03-Petite couronne;;;;;NON;NON;;;;B;120;63;56;68,9519528;20,59567294;7,811182917;2,641191346;55;25,96234897;48.970841;2.307185
147971;PALACE;33 BOULEVARD DE LA MOTTE;CINEMA PALACE;BROUILLER - SNES;FIXE;NON;147971;49.04567, 3.958674;;;51230;Épernay;23169;51;51401;Épernay;30507;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;154;109;80;67,87574405;29,01785714;3,10639881;0;63;10,37946429;49.04567;3.958674
148324;MEGA CGR;5 AVENUE DU MARECHAL  JOFFRE;VILLERAY;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;148324;48.957859, 2.301996;;;93031;Épinay-sur-Seine;54840;93;851;Paris;10706072;02-Grande Couronne;;;;;NON;NON;;;;B;156;103;98;58,74392783;22,76197085;10,51353227;7,980569049;29;32,75503123;48.957859;2.301996
149335;PIERRE FRESNAY;3 RUE SAINT FLAIVE;COMMUNE DE ERMONT;;FIXE;NON;149335;48.988575, 2.259906;;;95219;Ermont;28832;95;851;Paris;10706072;03-Petite couronne;;;;;NON;NON;;;;B;69;58;0;49,49802125;30,38950219;14,09289731;6,019579254;26;86,33617996;48.988575;2.259906
149552;ARMOR CINE;RUE DU CHEMIN VERT;ASSOCIATION CATHOLIQUE DES CHEFS DE FAMILLE D ERQUY;SAS CINE DIFFUSION;FIXE;NON;149552;48.63121, -2.463964;;;22054;Erquy;3898;22;22114;Erquy;3898;06-autres communes et unités urbaines;;;;;OUI;E;JPPR;;;I;132;91;1;68,59852476;25,23709168;4,794520548;1,369863014;74;26,94942044;48.63121;-2.463964
152884;CINETAMPES;PLACE GEOFFROY ST HILAIRE;ASSOCIATION ETAMPOISE CINE PETIT THEATRE;;FIXE;NON;152884;48.434287, 2.157598;;;91223;Étampes;24271;91;91401;Étampes;29851;03-Petite couronne;;;;;OUI;D;PR;;;C;85;40;0;65,91261233;13,41803533;10,59807871;10,07127363;75;45,39820267;48.434287;2.157598
155143;CINEMA MUNICIPAL;CINEMA MUNICIPAL;CINEM AUDE 2000 VILLATGE AL PAIS;;ITINERANT;NON;155143;43.158478, 2.727734;;;11140;Ferrals-les-Corbières;1173;11;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;RDJPPR;;;R;125;62;0;73,75724197;21,615049;4,012588513;0,615120521;78;34,63271583;43.158478;2.727734
157971;VOLTAIRE;LA POTERIE;CINEMAS VOLTAIRE;;FIXE;NON;157971;46.253781, 6.118753;;;1160;Ferney-Voltaire;9482;1;652;Genève (SUI) - Annemasse (partie française);178404;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;;;;B;121;91;61;42,75362319;49,81884058;3,706800446;3,720735786;52;6,25696767;46.253781;6.118753
158701;LE PALACE;23 RUE DENFERT ROCHEREAU;ASSOCIATION LOISIRS ET CULTURE;;FIXE;NON;158701;48.187045, 0.653774;;;72132;La Ferté-Bernard;8875;72;72301;La Ferté-Bernard;11544;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;158;120;42;38,73873474;51,74073252;7,889900111;1,63063263;75;12,86170921;48.187045;0.653774
162501;SALLE DES FETES;FONCINE LE HAUT;ASSOCIATION COMITE DES FETES CINEMA;;FIXE;NON;162501;46.656698, 6.0275;;;39228;Foncine-le-Haut;1048;39;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;7;7;1;69,70663265;13,60737477;11,40422078;5,2817718;0;64,94086271;46.656698;6.0275
162853;CINEPARADIS;10 AVENUE MARECHAL DE VILLARS;L ERMITAGE;CINEPARADIS;FIXE;NON;162853;48.400175, 2.71613;;;77186;Fontainebleau;14974;77;77406;Fontainebleau;36517;03-Petite couronne;;;;;OUI;D;JP;;;C;143;90;81;71,13741762;15,49914572;6,394923114;6,968513547;45;38,62582377;48.400175;2.71613
163962;LE SCARRON;8 AV. JEANNE ET MAURICE DOLIVET;COMITE MUNICIPAL DES FETES;;FIXE;NON;163962;48.791543, 2.289748;;;92032;Fontenay-aux-Roses;23963;92;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;JP;;;B;80;59;1;50,42752802;42,13575116;6,142803173;1,293917643;45;12,97947362;48.791543;2.289748
164771;EDEN;GRAND RUE;COMMUNE DE FONTVIEILLE;;FIXE;NON;164771;43.726491, 4.708604;;;13038;Fontvieille;3627;13;13106;Fontvieille;3627;06-autres communes et unités urbaines;;;;;OUI;E;;;;I;71;53;0;46,05087015;27,26461401;6,782686301;19,90182954;27;40,78536368;43.726491;4.708604
166051;CINEMA DE L YSIEUX;PLACE JEAN MOULIN;COMMUNAUTE D AGGLOMERATION ROISSY PAYS DE FRANCE;;FIXE;NON;166051;49.099464, 2.524882;;;95250;Fosses;9566;95;95401;Fosses;21825;03-Petite couronne;;;;;OUI;D;RDJPPR;;;C;162;102;0;63,87860844;27,72874794;5,807663839;2,584979787;106;32,02755793;49.099464;2.524882
168953;CINEMA DU PIN DE LA LEGUE PLEIN AIR;2700 ROUTE DEPARTEMENTALE 4;FORUM DES ARTS;SARL MC4 DISTRIBUTION;FIXE;NON;168953;43.3974611, 6.718800399999964;;;83061;Fréjus;52897;83;83502;Fréjus;95721;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;34;32;16;64,36736303;32,24280646;2,6803311;0,709499409;10;45,64446196;43.3974611;6.718800399999964
174813;ESPACE ALBERT GIRALDI;AVENUE CESAR BALDACCINI;CINEODE;SARL CINEODE;FIXE;NON;174813;43.287544, 5.6229;;;13042;Gémenos;6387;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;63;51;0;80,88565022;14,32174888;4,792600897;0;17;52,94282511;43.287544;5.6229
175924;CINEMA MCL SLE ANDRE BOURVIL;1 BD DE ST DIE;MAISON DE LA CULTURE ET DES LOISIRS DE GERARDMER;;FIXE;NON;175924;48.071742, 6.881569;;;88196;Gérardmer;8294;88;88301;Gérardmer;9835;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;95;60;3;70,54977712;21,36701337;2,585438336;5,497771174;66;28,61812779;48.071742;6.881569
177140;LE LAUSSY;15 RUE VICTOR HUGO;COMMUNE DE GIERES;;FIXE;NON;177140;45.1800066, 5.791162699999973;;;38179;Gières;6483;38;38701;Grenoble;511598;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;8;8;0;56,61097852;27,60540971;8,480509149;7,303102625;3;51,04216388;45.1800066;5.791162699999973
177201;LE CENTRAL;SQUARE DE LA MAIRIE;LES VRAIS INSTANTS DE L  IMAGE;UGC DIFFUSION;FIXE;NON;177201;48.701701, 2.13387;;;91272;Gif-sur-Yvette;21069;91;851;Paris;10706072;03-Petite couronne;;;;;OUI;C;;;;B;45;32;4;63,30827068;12,89652703;14,45041174;9,344790548;24;72,37379162;48.701701;2.13387
181422;LES ECRANS;6 BIS PLACE NATIONALE;ASSOCIATION LES ECRANS;;FIXE;NON;181422;49.482406, 1.723715;;;76312;Gournay-en-Bray;6294;76;76205;Gournay-en-Bray;7975;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;139;109;20;60,32926182;17,40130997;15,41865817;6,850770048;65;58,27580103;49.482406;1.723715
182461;LES RHODOS;ESPACE GRAND BORNAND;MC4  DISTRIBUTION;SARL MC4 DISTRIBUTION;FIXE;NON;182461;45.935346, 6.473902;;;74136;Le Grand-Bornand;2154;74;74101;Le Grand-Bornand;2154;06-autres communes et unités urbaines;;;;;NON;NON;;;;I;112;89;24;71,25819917;19,02206321;7,692307692;2,027429934;41;47,10793083;45.935346;6.473902
183942;ESPACE ROBERT HOSSEIN;BOULEVARD VICTOR JAUFFRET;REGIE CULTURELLE OUEST PROVENCE;;FIXE;NON;183942;43.608373, 5.064398;;;13044;Grans;4703;13;13501;Salon-de-Provence;60408;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;RDJPPR;;;B;121;78;0;54,10923941;36,54925983;6,891271057;2,450229709;93;35,06891271;43.608373;5.064398
185173;CINEMA FREDERIC MISTRAL;AVENUE PIERRE BROSSOLETTE;ECOCINE VERDON;;FIXE;NON;185173;43.757246, 5.886021;;;4094;Gréoux-les-Bains;2628;4;4101;Gréoux-les-Bains;2628;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;I;116;90;6;56,93387946;31,48039789;10,18139263;1,404330018;64;47,10356934;43.757246;5.886021
185175;CIRCUIT VERDON SECRET;AVENUE PIERRE BROSSOLETTE;ECOCINE VERDON;;ITINERANT;NON;185175;43.757189, 5.886009;;;4094;Gréoux-les-Bains;2628;4;4101;Gréoux-les-Bains;2628;06-autres communes et unités urbaines;;;;;NON;NON;;;;I;4;3;0;53,67437029;24,0716697;20,79979226;1,454167749;0;27,55128538;43.757189;5.886009
185241;LE SCIALET;LES DOLOMITES;VILLE DE GRESSE EN VERCORS;;FIXE;NON;185241;44.900658, 5.555056;;;38186;Gresse-en-Vercors;395;38;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;55;48;0;61,43840604;31,44403257;4,9364533;2,181108096;16;17,83941219;44.900658;5.555056
187852;LE DANTON;10 RUE DANTON;SARL LE DANTON;;FIXE;NON;187852;46.600458, 4.067349;;;71230;Gueugnon;7184;71;71204;Gueugnon;7184;06-autres communes et unités urbaines;;;;;OUI;E;JPPR;;;I;125;98;4;96,26696833;1,696832579;0;2,036199095;54;42,760181;46.600458;4.067349
188041;LE BRETAGNE;PEGUIN;CINEMA LE BRETAGNE;SAS CINE DIFFUSION;FIXE;NON;188041;47.990181, -1.796621;;;35126;Guichen;8231;35;35213;Guichen;8231;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;I;129;95;5;59,30453681;25,86253735;13,06710133;1,765824504;67;46,12876936;47.990181;-1.796621
188933;GERARD PHILIPE;PLACE DU MARCHE   LA HUME;ARTS ET TECHNIQUES;ARTEC;FIXE;NON;188933;44.638602, -1.111896;;;33199;Gujan-Mestras;20817;33;33501;La Teste-de-Buch - Arcachon;65500;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;162;113;8;48,51586489;27,94268168;22,31320368;1,228249744;88;46,2640737;44.638602;-1.111896
189741;MEGAREX;5 RUE GEORGES MELIES;SOCIETE DU CINEMA MEGAREX;SA CINEMA MEGAREX (Wernet);FIXE;OUI;189741;48.80003, 7.834416;;;67180;Haguenau;34846;67;67501;Haguenau;59194;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;109;84;71;63,50308642;22,37654321;6,790123457;7,330246914;20;25,61728395;48.80003;7.834416
193185;LE STUDIO;3 RUE DU GENERAL SARRAIL;LES FILMS SEINE OCEAN;;FIXE;NON;193185;49.492799, 0.120219;;;76351;Le Havre;172366;76;76701;Le Havre;237578;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;A;JPPR;;;C;65;0;0;41,52186938;39,46474935;11,3241462;7,689235071;61;48,39225085;49.492799;0.120219
193731;ARC EN CIEL;9 RUE FERDINAND PIHEN;OCINE;SARL GPCI;FIXE;NON;193731;50.724833, 2.533715;;;59295;Hazebrouck;21709;59;59401;Hazebrouck;26633;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;JP;;;C;118;88;63;75,66176471;13,71323529;8,382352941;2,242647059;38;42,86764706;50.724833;2.533715
194671;CINEVILLE;AVENUE DU BORD DES EAUX;GAUMONT;SAS CINE DIFFUSION;FIXE;OUI;194671;50.409044, 2.9707;;;62427;Hénin-Beaumont;26379;62;756;Douai - Lens;504537;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;206;123;107;63,95238095;30,0952381;5,333333333;0,619047619;61;21,80952381;50.409044;2.9707
198581;CASINO;41 RUE HENRI DOBERT;SARL REGENT CINEMA;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;198581;49.304867, -0.074371;;;14338;Houlgate;1956;14;14402;Dives-sur-Mer;34823;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;JP;;;B;145;105;8;48,03652968;36,73059361;9,771689498;5,461187215;77;34,57534247;49.304867;-0.074371
201041;CINEMA ST CHARLES;RUE DU PONT;CINEMA SAINT CHARLES;;FIXE;NON;201041;47.403746, -0.921463;;;49160;Ingrandes-Le Fresne sur Loire;2615;49;156;Ingrandes;2615;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;95;64;0;66,8699187;17,27642276;8,028455285;7,825203252;67;44,00406504;47.403746;-0.921463
202162;ELYSEE;BOULEVARD ROOSEVELT;ETABLISSEMENT PUBLIC DE COOPERATION CULTURELLE D'ISSOUDUN;;FIXE;NON;202162;46.949327, 1.995229;;;36088;Issoudun;12029;36;36301;Issoudun;12029;06-autres communes et unités urbaines;;;;;OUI;E;JPPR;;;I;126;97;29;48,98695031;43,14717996;6,559514069;1,306355656;55;16,00493697;46.949327;1.995229
202292;LE COLUCHE;ALLEES JEAN JAURES;REGIE CULTURELLE OUEST PROVENCE;;FIXE;NON;202292;43.514195, 4.987268;;;13047;Istres;43086;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;RDJPPR;;;B;164;118;56;64,65626318;28,93293969;4,597216364;1,813580768;79;46,14086883;43.514195;4.987268
202370;0SALLE GEORGES BRASSENS;SALLE GEORGES BRASSENS;CINESSONNE;;ITINERANT;NON;202370;48.515193, 2.341767;;;91315;Itteville;6676;91;91402;Ballancourt-sur-Essonne;35283;03-Petite couronne;;;;;NON;NON;;;;C;36;7;0;73,90652337;26,09347663;0;0;23;25,5436141;48.515193;2.341767
203343;SALLE DES ORMEAUX;RUE DES ECHOLERES;ASSOCIATION CINEMA DU BOCAGE;SUD CINE;FIXE;NON;203343;46.414996, -1.574373;;;85114;Jard-sur-Mer;2642;85;85121;Jard-sur-Mer;3951;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;114;94;5;73,86079119;16,591554;5,124353196;4,423301619;51;48,63962611;46.414996;-1.574373
203672;SALLE SAINT MICHEL;RUE LOUIS TOUCHET;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;;FIXE;NON;203672;47.5524248, -0.23296830000003865;;;49163;Jarzé Villages;2750;49;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;39;24;0;54,28413488;23,60420122;10,64123825;11,47042565;15;59,45273632;47.5524248;-0.23296830000003865
204451;CASINO;8 RUE DE FRANCHEPRE;MAISON DES JEUNES ET DE LA CULTURE DE JOEUF;;FIXE;NON;204451;49.229366, 6.019184;;;54280;Jœuf;6518;54;454;Joeuf;22306;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;70;50;0;59,19648462;32,48587571;6,298388784;2,019250889;39;35,81293158;49.229366;6.019184
204507;Agnès Varda;Place Cassini;CINEODE;SARL CINEODE;FIXE;NON;204507;47.983463, 3.395496;;;89206;Joigny;9580;89;89301;Joigny;9580;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;I;108;86;14;70,57877814;9,673097535;9,967845659;9,780278671;46;86,49517685;47.983463;3.395496
204891;FAMILIA;RUE SADI CARNOT;MARTEAU FLORENCE;SNC SAGEC - CINE 32 VEO;FIXE;NON;204891;45.445545, -0.433778;;;17197;Jonzac;3451;17;17201;Jonzac;5283;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;138;100;17;56,26333553;37,41707724;4,97730535;1,342281879;61;20,81312798;45.445545;-0.433778
205601;CENTRE CULTUREL;96 AVENUE DES BRUZACQUES;VILLE DE JOUY LE MOUTIER;;FIXE;NON;205601;49.011314, 2.043572;;;95323;Jouy-le-Moutier;15971;95;851;Paris;10706072;03-Petite couronne;;;;;NON;NON;;;;B;36;21;0;46,97773958;33,75966837;12,01995181;7,242640244;19;37,50231704;49.011314;2.043572
206924;CINEMA AGNES VARDA;37-39 GRANDE RUE;LE CENTRE CULTUREL DES PORTES DE L' ESSONNE;;FIXE;NON;206924;48.688996, 2.376314;;;91326;Juvisy-sur-Orge;16365;91;851;Paris;10706072;03-Petite couronne;;;;;OUI;C;JP;;;B;122;83;2;46,34367481;47,1689779;4,353183229;2,134164061;73;17,73006777;48.688996;2.376314
209151;GAUMONT;105 LA MERIDIENNE;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;209151;43.539479, 1.511109;;;31254;Labège;4277;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;232;132;238;38,98557931;46,84236698;12,13326703;2,038786673;68;47,48881154;43.539479;1.511109
209494;LE FELIX;PLACE DE LA MAIRIE;COMMUNE DE LABOUHEYRE;SNC SAGEC - CINE 32 VEO;FIXE;NON;209494;44.213874, -0.919094;;;40134;Labouheyre;2720;40;40101;Labouheyre;2720;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;I;135;109;1;56,93498094;25,51102899;11,47938561;6,074604458;64;44,34692228;44.213874;-0.919094
211844;CINEMA LE CINQ;5 RUE DELAMBRE;CINEFUTUR AUDIOVISUEL;SARL GPCI;FIXE;NON;211844;48.879604, 2.706124;;;77243;Lagny-sur-Marne;21488;77;851;Paris;10706072;03-Petite couronne;;;;;OUI;C;;;;B;180;119;57;45,16850069;28,45598349;22,00825309;4,367262724;88;49,00275103;48.879604;2.706124
213542;SALLE SEVIGNE;SALLE SEVIGNE;CINE BONNE NOUVELLE;;ITINERANT;NON;213542;43.653486, 5.262357;;;13050;Lambesc;9584;13;13213;Lambesc;9584;06-autres communes et unités urbaines;;;;;NON;NON;;;;I;76;46;0;49,13630922;28,03146913;18,72755259;4,104669061;25;45,1171541;43.653486;5.262357
213933;LE MELIES;3 RUE GAUGIRAN;CINEXPANSION  DU VAL DE LOIRE SARL;CVL;FIXE;NON;213933;47.60131, 2.026127;;;41106;Lamotte-Beuvron;4750;41;41110;Lamotte-Beuvron;4750;06-autres communes et unités urbaines;;;;;NON;NON;;;;I;82;64;5;59,59601178;34,25117529;5,388231647;0,764581288;28;23,33006148;47.60131;2.026127
214841;STUDIO;3 AV FOCH;LE ROHAN;SAS CINE DIFFUSION;FIXE;NON;214841;48.510619, -4.069393;;;29105;Landivisiau;9079;29;29301;Landivisiau;11158;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;71;58;28;59,50479571;16,58427346;11,92377572;11,98715511;22;80,84252334;48.510619;-4.069393
215581;CENTRE CULTUREL  RENE RAYNAL;RUE DES RIBES;VILLE DE LANGOGNE;SARL MC4 DISTRIBUTION;FIXE;NON;215581;44.726847, 3.856667;;;48080;Langogne;2894;48;48102;Langogne;3246;06-autres communes et unités urbaines;;;;;NON;NON;;;;C;93;74;0;72,94398093;19,69606675;4,454707986;2,905244339;28;37,78307509;44.726847;3.856667
215723;NEW VOX;15 RUE GRAND BIE;CRINON SERGE RAYMOND;;FIXE;NON;215723;47.861736, 5.332835;;;52269;Langres;7786;52;52202;Langres;9347;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;C;124;78;35;32,2575317;53,61710913;11,28886289;2,836496275;57;16,65525369;47.861736;5.332835
216371;LE CAIRN;PLACE DE L EGLISE;SYNDICAT D'INITIATIVE DE LANS EN VERCORS;;FIXE;NON;216371;45.128093, 5.589034;;;38205;Lans-en-Vercors;2649;38;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;JP;;;R;107;78;2;57,21048798;17,98980335;5,644573926;19,15513474;72;47,88783685;45.128093;5.589034
216471;CHANTELOUVE;SALLE COMMUNALE;FOYER RURAL DE LANSLEVILLARD;MAURIENNE;FIXE;NON;216471;45.302343, 6.947815;;;73290;Val-Cenis;2141;73;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;56;48;27;54,11663808;35,07718696;4,802744425;6,003430532;15;40,39451115;45.302343;6.947815
221842;AMICAL CINE;35, RUE JOSEPH LEROY;AMICAL CINE;ENT. REG. CIN. NORD PAS DE CALAIS;FIXE;NON;221842;50.679317, 3.243787;;;59339;Leers;9620;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;106;74;0;45,25483058;45,35004201;6,94483338;2,450294035;41;20,95071409;50.679317;3.243787
223612;JEAN DUJARDIN;20 RUE DU PALAIS DE JUSTICE;ARTS ET TECHNIQUES;ARTEC;FIXE;NON;223612;45.307833, -0.938774;;;33240;Lesparre-Médoc;5699;33;33208;Lesparre-Médoc;7974;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;137;116;14;65,48269581;6,921675774;12,02185792;15,57377049;56;57,10382514;45.307833;-0.938774
227281;MAJESTIC;54 / 56 RUE DE BETHUNE;MAJESTIC SA;UGC DIFFUSION;FIXE;NON;227281;50.633401, 3.06284;;;59350;Lille;232741;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;A;RDJPPR;;;C;136;71;63;77,66705744;21,16060961;1,172332943;0;110;30,83235639;50.633401;3.06284
228122;ATELIER BARBARA;22-24 RUE ALSACE LORRAINE;KART OON SARL;;FIXE;NON;228122;48.744182, 2.503331;;;94044;Limeil-Brévannes;25639;94;851;Paris;10706072;02-Grande Couronne;;;;;NON;NON;;;;B;34;25;0;62,20414201;27,14497041;9,319526627;1,331360947;9;49,85207101;48.744182;2.503331
232572;LE PALACE;9 RUE PASTEUR;SOCIETE DES CINEMAS LONS LE SAUNIER;SAS AGORA CINEMAS;FIXE;NON;232572;46.673494, 5.556147;;;39300;Lons-le-Saunier;17459;39;39401;Lons-le-Saunier;26894;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;41;30;19;59,69149584;29,69352547;8,889790948;1,725187741;31;28,53663487;46.673494;5.556147
233181;CINE LOROUX;RUE DE LA LIOTTERIE;ASSOCIATION CINE LOROUX;SARL GPCI;FIXE;NON;233181;47.236043, -1.348969;;;44084;Le Loroux-Bottereau;8031;44;44303;Saint-Julien-de-Concelles;14891;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;78;58;0;52,77777778;30,01089325;12,47276688;4,738562092;41;39,97821351;47.236043;-1.348969
235771;ESPACE;BOULEVARD PHELIPON;SOCIETE CINEMATOGRAPHIQUE LUCONNAISE;SNC SAGEC - CINE 32 VEO;FIXE;NON;235771;46.460681, -1.176832;;;85128;Luçon;9394;85;85208;Luçon;9394;06-autres communes et unités urbaines;;;;;OUI;E;JPPR;;;I;189;116;78;42,49842652;47,60699675;6,604033358;3,290543376;85;18,72246407;46.460681;-1.176832
237793;MAISON DE LA VALLEE;MAISON DE LA VALLEE;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;SNC SAGEC - CINE 32 VEO;FIXE;NON;237793;42.87365, -0.003171;;;65295;Luz-Saint-Sauveur;982;65;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;;;;R;129;99;0;69,27426956;19,69839774;9,9129567;1,114376005;72;37,3399124;42.87365;-0.003171
237821;VOX;9 RUE DES REMPARTS;SCENI QUA NON;;FIXE;NON;237821;46.790178, 3.969574;;;58149;Luzy;1981;58;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;;;;R;96;77;0;55,06072874;29,32523617;12,64507422;2,968960864;63;47,27395412;46.790178;3.969574
238032;ASTORIA;31-33 COURS VITTON;UGC SAS;UGC DIFFUSION;FIXE;NON;238032;45.769811, 4.855776;;;69123;Lyon;513275;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;87;55;51;61,84796155;30,86166993;5,714794374;1,57557415;56;44,71247997;45.769811;4.855776
238163;Lumière Fourmi;68 RUE PIERRE CORNEILLE;KEUROGHLIAN FRANCOIS YERNOS;SARL EXHANTHUS;FIXE;NON;238163;45.763283, 4.843832;;;69123;Lyon;513275;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;A;JP;;;C;201;123;7;57,21486774;14,70868916;18,2763599;9,800083197;159;84,54743436;45.763283;4.843832
238886;PATHE VAISE;43 RUE DES DOCKS;PATHE VAISE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;238886;45.787335, 4.812112;;;69123;Lyon;513275;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;190;129;126;53,89300215;34,94148555;8,024838787;3,140673513;53;27,04800573;45.787335;4.812112
240661;SALLE SAINT MICHEL;3 RUE AUBERT;ASSOCIATION SALLE SAINT MICHEL;GROUPEMENT DES SALLES FAMILIALES DE LYON (GSF);FIXE;NON;240661;47.252947, 6.800494;;;25356;Maîche;4273;25;25109;Maîche;4273;06-autres communes et unités urbaines;;;;;OUI;E;;;;I;75;56;0;59,85399211;16,5845244;19,09807787;4,463405619;29;84,91867915;47.252947;6.800494
