numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;geolocalisation;nouvelleRegion;numDepartement;numCommune
439721;LES ARCADES;PLACE DES CHALANDS;CENTRE D'ACTION CULTUREL DU VAL DE REUIL;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.271387, 1.212255;Normandie;27;27701
439901;APOLLO;RUE DES LIMOUSINS;COMMUNE DE VALENCE D'AGEN;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.107657, 0.889685;Occitanie;82;82186
439941;LE NAVIRE;9 BD D ALSACE;LE NAVIRE;;FIXE;NON;44.93274, 4.89523;Auvergne - Rhône-Alpes;26;26362
441861;GARENNE;12 RUE ALEXANDRE LE PONTOIS;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;SAS CINE DIFFUSION;FIXE;NON;47.654885, -2.756096;Bretagne;56;56260
444091;LE SCHUSS;AVENUE DU PERE TASSE;COMMUNE DE CHAMROUSSE;SARL MC4 DISTRIBUTION;FIXE;NON;45.111573, 5.875976;Auvergne - Rhône-Alpes;38;38567
446494;CINE VENDOME;2 RUE DARREAU;SARL CINE VENDOME;;FIXE;NON;47.802972, 1.06936;Centre - Val-de-Loire;41;41269
446901;LE SLALOM;ALPES DE VENOSC;OFFICE DU TOURISME DES DEUX ALPES;SARL MC4 DISTRIBUTION;FIXE;NON;44.995012, 6.117879;Auvergne - Rhône-Alpes;38;38253
450171;CINE VAILLANT;RUE DU GENERAL DE GAULLE;ASSOCIATION CINE VAILLANT;SARL GPCI;FIXE;NON;47.167104, -1.467908;Pays de la Loire;44;44215
452571;AMPHI;8/10 RUE ROCHEBRUN;SOCIETE CINEMA LE PARIS;SARL LE PARIS (Bouquet);FIXE;OUI;45.520383, 4.86896;Auvergne - Rhône-Alpes;38;38544
454671;LA TRACE;430 ROUTE DE LA VEILLAZ DEVANT;LA TRACE;SARL MC4 DISTRIBUTION;FIXE;NON;46.216827, 6.440326;Auvergne - Rhône-Alpes;74;74301
455071;CINEMA JEAN PERRIN;RUE DE BUGEY;VILLE DE VILLARS LES DOMBES;SARL CINEODE;FIXE;NON;45.999263, 5.031235;Auvergne - Rhône-Alpes;1;1443
457562;LE KINO CINE;UNIVERSITE CHARLES DE GAULLE;KINO CINE;;FIXE;NON;50.608989, 3.134086;Hauts-de-France;59;59009
457861;ANDRE MALRAUX;28 AVENUE DE VERDUN;ASSOCIATION POUR LE CINEMA SALLE ANDRE MALRAUX;;FIXE;NON;48.935662, 2.333275;Ile-de-France;92;92078
460135;RIO;6 RUE GEORGES CLEMENCEAU;ASSOCIATION POLE DE L'IMAGE;;FIXE;NON;49.469111, 5.928509;Grand-Est;54;54580
462321;LE VINCENNES;30 AV DE PARIS;LE VINCENNES;;FIXE;NON;48.845095, 2.434268;Ile-de-France;94;94080
463643;AURORE CINEMA;19 BD DE LAVAL;AURORE DE VITRE;SAS CINE DIFFUSION;FIXE;NON;48.123858, -1.200713;Bretagne;35;35360
464706;PASS R L;RUE DES FABRIQUES;LE ROYAL;;FIXE;NON;45.364057, 5.593001;Auvergne - Rhône-Alpes;38;38563
468741;SALLE MICHEL BONNET;SALLE MICHEL BONNET;MARLY SCOPE CINEMA;;ITINERANT;NON;49.150597, 6.146816;Grand-Est;57;57751
576000;PATHE ATLANTIS;8 ALLEE LA PEROUSE;PATHE NANTES;LES CINEMAS GAUMONT PATHE;FIXE;OUI;47.222987, -1.628379;Pays de la Loire;44;44162
700000;MEGA CGR;RUE DE L'INDUSTRIE - ZI NORD;GEORRAY;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;45.683172, 4.766021;Auvergne - Rhône-Alpes;69;69027
702550;LOUIS NODON;RUE FERDINAND BUISSON;ECRAN VILLAGE;;FIXE;NON;44.89487, 4.642625;Auvergne - Rhône-Alpes;7;7338
703700;LE PALMYR;AVENUE PIERRE SIBARD;COMMUNE DES MATHES;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.714055, -1.142718;Nouvelle Aquitaine;17;17225
704450;CENTRE CULTUREL;ESPACE JEAN PAUL DE ROCCA SERRA;STUDIO CINEMA;;FIXE;NON;41.592115, 9.276211;Corse;2A;2A247
720450;MEGARAMA;12 BOULEVARD MOISE FOGLIA;LUMINA 2000;SAS AGORA CINEMAS;FIXE;OUI;47.489082, 6.838484;Bourgogne - Franche-Comté;25;25031
720600;MEGA CGR CENTRE;ALLEE DE GLAIN;KORIC;SARL LES FILMS DE LA ROCHELLE;FIXE;NON;43.485068, -1.471948;Nouvelle Aquitaine;64;64102
720750;CGR MONTAUBAN;ZONE DU FUTUROPOLE;CAP  CINEMA MONTAUBAN;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;43.973656, 1.38232;Occitanie;82;82121
720850;MEGA CGR;1 PLACE SCHEURER KESTNER;SOCIETE D'EXPLOITATION CINEMATOGRAPHIQUE;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;48.081767, 7.355074;Grand-Est;68;68066
721000;UGC CINE CITE CONFLUENCE;1 RUE MONTROCHET;UGC CINE CITE;UGC DIFFUSION;FIXE;OUI;45.738623, 4.82112;Auvergne - Rhône-Alpes;69;69123
721450;PATHE CHAMBERY LES HALLES;4 RUE DERRIERE LES MURS;PATHE CHAMBERY;LES CINEMAS GAUMONT PATHE;FIXE;OUI;45.566568, 5.91835;Auvergne - Rhône-Alpes;73;73065
722040;CGR LESCAR;180 BOULEVARD DE L'EUROPE;LESCARMOND;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;43.319282, -0.433455;Nouvelle Aquitaine;64;64335
722200;AURECINEMA;PLACE DES HETRES;AURECINEMA;;FIXE;NON;45.370156, 4.199354;Auvergne - Rhône-Alpes;43;43012
722241;EUROPACORP CINEMAS;54 RUE CHANTERAC;CINEMA LA JOLIETTE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;43.36065, 5.330055;Provence-Alpes-Côte-d'Azur;13;13055
723960;CAP CINEMA MANOSQUE;2 ESPACE SOUBEYRAN;CAP CINEMA MANOSQUE;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;43.836195, 5.779884;Provence-Alpes-Côte-d'Azur;4;4112
724760;ECRAN 7;AVENUE DU CHÂTEAU D'EAU;ECRAN 7;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.578553, 1.262865;Occitanie;31;31526
724800;GALAXY;1 RUE DE LA BELLE ALLEE;CIDECO;;FIXE;NON;44.97498, 5.575891;Auvergne - Rhône-Alpes;38;38090
12;UGC GEORGE V;146 AVENUE DES CHAMPS ELYSEES;UGC SAS;UGC DIFFUSION;FIXE;OUI;48.873073, 2.298394;Ile-de-France;75;75108
54;GAUMONT CHAMPS ELYSEES MARIGNAN;27/33 AVENUE DES CHAMPS ELYSEES;LES CINEMAS PATHE GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;NON;48.869654, 2.306873;Ile-de-France;75;75108
311;GRAND REX;5 BD POISSONNIERE;THEATRE LE REX;UGC DIFFUSION;FIXE;NON;48.86872, 2.347608;Ile-de-France;75;75102
612;UGC MAILLOT;PALAIS CONGRES PL PORTE MAILLOT;PARAFRANCE COMMUNICATION;UGC DIFFUSION;FIXE;NON;48.878512, 2.282965;Ile-de-France;75;75117
741;LUXEMBOURG;67 69 RUE MONSIEUR LE PRINCE;CINEPOQUE;;FIXE;NON;48.84824, 2.340797;Ile-de-France;75;75106
814;LUCERNAIRE FORUM;53 RUE NOTRE DAME DES CHAMPS;LE LUCERNAIRE FORUM;;FIXE;NON;48.844244, 2.330407;Ile-de-France;75;75106
1031;PUBLICIS ELYSEES;133 AV DES CHAMPS ELYSEES;EUROPALACES ETOILE;;FIXE;NON;48.872794, 2.296984;Ile-de-France;75;75108
2982;CAUMARTIN;101 RUE ST LAZARE;CINEVOG SARL;;FIXE;NON;48.87561, 2.32791;Ile-de-France;75;75109
4731;MK2 QUAI DE SEINE;14 QUAI DE LA SEINE;MK2 QUAI DE SEINE;SA MK2 VISION;FIXE;NON;48.885073, 2.371493;Ile-de-France;75;75119
6212;MK2 NATION;133 BOULEVARD DIDEROT;MK2 CINEMAS;SA MK2 VISION;FIXE;NON;48.848213, 2.39311;Ile-de-France;75;75112
6611;UGC CINE CITE BERCY;2 COUR SAINT-EMILION;UGC CINE CITE ILE DE FRANCE;UGC DIFFUSION;FIXE;OUI;48.833595, 2.38604;Ile-de-France;75;75112
7491;GAUMONT AQUABOULEVARD;8/16 RUE DU COLONEL PIERRE AVIA;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.830408, 2.276322;Ile-de-France;75;75115
8361;ESPACE SAINT MICHEL;7 PLACE ST MICHEL;SOCIETE DE DIFFUSION AUDIOVISUELLE;;FIXE;NON;48.853093, 2.344228;Ile-de-France;75;75105
8425;QUARTIER LATIN I;9 RUE CHAMPOLLION;CINE SORBONNE;;FIXE;NON;48.849504, 2.342788;Ile-de-France;75;75105
8513;REFLET MEDICIS 2;7 RUE CHAMPOLLION;LES ECRANS DE PARIS;;FIXE;NON;48.849591, 2.342836;Ile-de-France;75;75105
8621;LES FAUVETTES;58 AVENUE DES GOBELINS;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;NON;48.833574, 2.353775;Ile-de-France;75;75113
9802;CLUB DE L ETOILE;14 RUE TROYON;SOCIETE CINEMATOGRAPHIQUE THEATRALE ET AUDIOVISUELLE CTAV 14;;FIXE;NON;48.876113, 2.295345;Ile-de-France;75;75117
9920;PATHE;30 AVENUE CORENTIN CARIOU;PATHE LA VILLETTE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.897016, 2.385181;Ile-de-France;75;75119
10192;CGR ABBEVILLE LA SUCRERIE;2 RUE DE MENCHECOURT;ABBEVILLE CINE;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;50.115049, 1.824393;Hauts-de-France;80;80001
10552;SALLE CHARLES CHAPLIN;ESPACE CULTUREL ALAIN POHER 7 AVENUE AUGUSTE DURU;LES BORDS DE SCENES;;FIXE;NON;48.724181, 2.420302;Ile-de-France;94;94001
12612;CINEMA MODERNE;CHEMIN DU CINEMA;VILLE D'AIGURANDE;;FIXE;NON;46.431926, 1.830697;Centre - Val-de-Loire;36;36001
13161;ESPACE CULTUREL AREA;6 PLACE DU CHATEAU;OCINE;;FIXE;NON;50.639733, 2.390569;Hauts-de-France;62;62014
13513;VICTORIA;36 AV VICTORIA;VICTORIA;SAS JFR (Roupioz);FIXE;NON;45.68994, 5.909791;Auvergne - Rhône-Alpes;73;73008
13622;ESPACE CULTUREL VILLENEUVE;ROUTE DE CHALLANS;ASSOCIATION CINE AIZENAY;;FIXE;NON;46.744249, -1.6164029999999912;Pays de la Loire;85;85003
13683;ESPACE CULTUREL MUNICIPAL;BOULEVARD PASCAL ROSSINI;ASSOCIATION LATINITA;;FIXE;NON;41.915976, 8.731036;Corse;2A;2A004
13685;ESPACE DIAMANT;BOULEVARD PASCAL ROSSIMI;VILLE D AJACCIO;;FIXE;NON;41.915976, 8.731036;Corse;2A;2A004
14033;LE CASINO;29 RUE DE BOULAN;BLED ALAIN JOSEPH CHARLES;;FIXE;NON;50.004652, 2.648257;Hauts-de-France;80;80016
14222;CASSE MASSION;LA RUA;SYNDICAT INITIATIVE ALBIEZ;SARL MC4 DISTRIBUTION;FIXE;NON;45.217522, 6.343043;Auvergne - Rhône-Alpes;73;73013
15792;LE MOTTARET;STATION DE MERIBEL;GERARD DAVOINE ET SES ENFANTS;;FIXE;NON;45.404713, 6.578019;Auvergne - Rhône-Alpes;73;73015
16573;LA FACADE 1;RUE BLAISE PASCAL;COMMUNE D'AMBERT;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.547184, 3.745498;Auvergne - Rhône-Alpes;63;63003
17545;GAUMONT;RUE DE L'EUROPE;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;49.244796, 6.132187;Grand-Est;57;57019
18291;PALACE;19 R SELLENICK / AV REPUBLIQUE;LE PALACE;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.246748, 1.416469;Normandie;27;27016
18861;LES 400 COUPS;12 RUE CLAVEAU;CYBELE;;FIXE;NON;47.472132, -0.553522;Pays de la Loire;49;49007
18866;PATHE;AVENUE DES DROITS DE L'HOMME;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;47.478647, -0.549339;Pays de la Loire;49;49007
20311;SALLE DE CINEMA;LE BOURG;ASSOCIATION ANOST CINEMA;;FIXE;NON;47.068237, 4.09482;Bourgogne - Franche-Comté;71;71009
21532;LE CESAR;RUE SCUDERY;JOUVE MICHELE;SARL LES FILMS DE LA ROCHELLE;FIXE;NON;43.875034, 5.396362;Provence-Alpes-Côte-d'Azur;84;84003
22636;MEGARAMA;8 AVENUE SALVADOR ALLENDE;CINEARCUEIL;SAS AGORA CINEMAS;FIXE;NON;48.810228, 2.328168;Ile-de-France;94;94003
23392;L EAU VIVE;AVENUE CHARLES DE GAULLE;CINEMAS G LAMIC;SARL MC4 DISTRIBUTION;FIXE;NON;44.792274, 6.558372;Provence-Alpes-Côte-d'Azur;5;5006
23513;EDEN PALACE;8 RUE BARBES;ASSOCIATION EDEN PALACE;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.588805, 1.51986;Centre - Val-de-Loire;36;36006
24246;CINEMA LES LUMIERES;RUE DE LA GARE;MLPA;UGC DIFFUSION;FIXE;NON;50.686113, 2.894624;Hauts-de-France;59;59017
26132;ST MICHEL;RUE ST MICHEL;UNION SAINT MICHEL;SAINT LOUIS;FIXE;NON;43.10327, -0.430803;Nouvelle Aquitaine;64;64062
27834;PALACE;11 AV LOUIS DELFIEU;REYNAUD ROGER ANDRE;;FIXE;NON;43.292517, 5.566079;Provence-Alpes-Côte-d'Azur;13;13005
28462;CINE DOME;AVENUE LAVOISIER;SOCIETE DES CINEMAS D'AUBIERE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;45.756523, 3.143499;Auvergne - Rhône-Alpes;63;63014
31236;CRISTAL;1 PLACE DE LA PAIX;SOCIETE DES CINEMAS D AURILLAC;LES CINEMAS GAUMONT PATHE;FIXE;NON;44.92393, 2.442797;Auvergne - Rhône-Alpes;15;15014
31331;LES ECRINS;OFFICE MUNICIPA DE TOURISME;SKI CLUB AURIS EN OISANS;;FIXE;NON;45.037556, 6.081406;Auvergne - Rhône-Alpes;38;38020
33791;UTOPIA MANUTENTION 1;4 RUE DES ESCALIERS SAINTE ANNE;FELICITE FILMS;;FIXE;NON;43.951249, 4.808538;Provence-Alpes-Côte-d'Azur;84;84007
35861;LE MAINTENON;RUE ALFRED ROLLAND;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;;FIXE;NON;43.062858, 0.15111;Occitanie;65;65059
36122;CASINO;14 RUE DU CASINO;SOCIETE D EXPLOITATION DES CINEMAS CONSTANT;SARL CINEPROFILMS;FIXE;NON;44.16605, 4.620681;Occitanie;30;30028
36282;SALLE MUNICIPALE CLAUDE PLAN;SALLE MUNICIPALE CLAUDE PLAN;CINE PLAN;;ITINERANT;NON;43.662182, 4.013467;Occitanie;34;34022
40293;LE VAGABOND;3 BIS BD DE LA REPUBLIQUE;IMPACT CINE VIDEO;;FIXE;NON;48.230581, 4.709869;Grand-Est;10;10033
41134;STUDIO CINEMAS;1 RUE DE LA MISERICORDE;STUDIO CINEMA;SARL CINEPROFILMS;FIXE;NON;42.695783, 9.447861;Corse;2B;2B033
42717;L'ATALANTE;3 QUAI AMIRAL SALA;CINEMA L'ATALANTE;;FIXE;NON;43.495508, -1.471382;Nouvelle Aquitaine;64;64102
44502;LE CINEMA DE BEAULIEU;RUE ALBERT 1ER;GRAND CASINO DE BEAULIEU;SARL MC4 DISTRIBUTION;FIXE;NON;43.705177, 7.329524;Provence-Alpes-Côte-d'Azur;6;6011
45471;THEATRE SAINT MARTIN;THEATRE SAINT MARTIN;CINE LIGUE HAUTS DE FRANCE;;ITINERANT;NON;50.427424, 1.879935;Hauts-de-France;62;62100
47950;VARIETES;42 RUE DE LA REPUBLIQUE;COMMUNE DE BELLEGARDE SUR VALSERINE;;FIXE;NON;46.107207, 5.825389;Auvergne - Rhône-Alpes;1;1033
48241;STUDIO;3 RUE DES POMMIERS;DAVOINE ET COMPAGNIE;SARL MC4 DISTRIBUTION;FIXE;NON;45.57230759999999, 6.741789599999947;Auvergne - Rhône-Alpes;73;73150
52174;MEGARAMA BEAUX  ARTS;3 RUE GUSTAVE COURBET;MEGARAMA BEAUX ARTS;SAS AGORA CINEMAS;FIXE;OUI;47.240272, 6.023995;Bourgogne - Franche-Comté;25;25056
52619;LE MARILYN;PLACE NOEL BLACHE;CINEMA LE MARILYN;;FIXE;NON;43.349529, 6.177013;Provence-Alpes-Côte-d'Azur;83;83018
53461;TRISKEL;2 RUE DU TREGOR;EVEIL TRISKEL;SAS CINE DIFFUSION;FIXE;NON;48.183726, -1.649328;Bretagne;35;35024
57221;CINEMA ST LAURENT;9 RUE DU 11 NOVEMBRE;ASSOCIATION  CINEMA SAINT LAURENT;SARL GPCI;FIXE;NON;47.476369, -1.763766;Pays de la Loire;44;44015
57821;COLONNES;RUE DU DOCTEUR CASTERA;ETABLISSEMENT LOCAL ACTION CULTURELLES LES COLONNES;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.910625, -0.633757;Nouvelle Aquitaine;33;33056
58143;LE ZOETROPE;33 BIS COURS DE LA REPUBLIQUE;SOCIETE DE DEVELOPPEMENT DU CINEMA EN GIRONDE;ARTEC;FIXE;NON;45.12999, -0.661334;Nouvelle Aquitaine;33;33058
59211;L ENTRACT;23 RUE ALSACE LORRAINE;ASSOCIATION CINEMA L'ENTRACT;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.7445112, 4.006010699999933;Auvergne - Rhône-Alpes;42;42019
62121;GERARD PHILIPE;2 RUE PABLO NERUDA;COMMUNE DE BONNEUIL SUR MARNE;;FIXE;NON;48.774577, 2.486664;Ile-de-France;94;94011
66714;CINE LUMIERE;ROUTE DE SAINT GAUDENS;ASSOCIATION CINE PASSION;;FIXE;NON;43.290386, 0.651246;Occitanie;31;31080
66835;CINEMA LANDOWSKI;28 AVENUE ANDRE-MORIZET;COMMUNE DE BOULOGNE-BILLANCOURT;;FIXE;NON;48.83591, 2.239289;Ile-de-France;92;92012
67021;MAJESTIC;ROUTE NATIONALE;LAPORTA GERMAIN;;FIXE;NON;42.524735, 2.832419;Occitanie;66;66024
68025;LE CINEMA;PLACE ANDRE MALRAUX;MAISON DE LA CULTURE DE BOURGES;;FIXE;NON;47.10605, 2.431929;Centre - Val-de-Loire;18;18033
68114;LE CINEMA;10 AVENUE FRANCIS DE PRESSENSE;COMMUNE DU BOURGET;SARL GPCI;FIXE;NON;48.932361, 2.424858;Ile-de-France;93;93013
69231;LE FOYER;5 RUE DES BERSAULTS;ASSOCIATION CERCLE FAMILIAL;ENT. REG. CIN. NORD PAS DE CALAIS;FIXE;NON;50.770801, 3.08126;Hauts-de-France;59;59098
71901;LE RENAISSANCE;16 RUE DE L EGLISE;LEMOINE DENISE;;FIXE;NON;48.415251, 3.237856;Ile-de-France;77;77051
73098;OCEANOPOLIS;PORT DE PLAISANCE  MOULIN BLANC;BREST'AIM;SAS CINE DIFFUSION;FIXE;NON;48.391567, -4.434751;Bretagne;29;29019
74662;LES 4 VENTS;80 RUE DU GENERAL LECLERC;COMMUNE DE BRIE-COMTE-ROBERT;;FIXE;NON;48.696652, 2.607228;Ile-de-France;77;77053
76821;ETOILES;RUE DU PERIGORD;SOCIETE D'ECONOMIE MIXTE ARTOIS EXPANSION;;FIXE;NON;50.479971, 2.545868;Hauts-de-France;62;62178
78542;LUX LOUIS DELLUC;PLACE DU GENERAL DE GAULLE;COMMUNE DE BUISSON DE CADOUIN;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.845348, 0.909131;Nouvelle Aquitaine;24;24068
81101;LA PLEIADE;12 AVENUE COUSIN DE MERICOURT;ASSOCIATION CENTRE CULTUREL COMMUNAL CACHAN;SARL GPCI;FIXE;NON;48.795796, 2.335316;Ile-de-France;94;94016
81451;CINEMA LUX;AV SAINTE THERESE;AEP CINEMA LUX;GAP;FIXE;NON;49.168683, -0.337953;Normandie;14;14118
82604;CINE CALUIRE;36 AV DU GENERAL DE GAULLE;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;FIXE;NON;45.804798, 4.853092;Auvergne - Rhône-Alpes;69;69034
83601;VICTORIA;RUE SAINT VICTOR;L ESPERANCE DE CAMPBON;SAS CINE DIFFUSION;FIXE;NON;47.41167, -1.965724;Pays de la Loire;44;44025
84441;CENTRE SIMONE SIGNORET;CHEMIN DU CASSIOT;COMMUNE DE CANEJAN;SAINT LOUIS;FIXE;NON;44.761134, -0.654322;Nouvelle Aquitaine;33;33090
84712;ARCADES;77 RUE FELIX FAURE;EURO VIDEO INTERNATIONAL;SARL MC4 DISTRIBUTION;FIXE;NON;43.552517, 7.015358;Provence-Alpes-Côte-d'Azur;6;6029
85851;CENTRE AUDIOVISUEL;PLACE DU FOIRAIL;ARTS ET TECHNIQUES;SAINT LOUIS;FIXE;NON;44.292217, -0.259312;Nouvelle Aquitaine;33;33095
87772;M J C  CINE 113;20 AV DE TOULOUSE;MJC DE CASTANET TOLOSAN;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.516624, 1.498262;Occitanie;31;31113
89481;LE PARIS;3 RUE ARISTIDE CAUCHOIS;COMMUNE DE RIVES-EN-SEINE;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.525593, 0.72697;Normandie;76;76164
90345;ECRAN BLEU;SQUARE DE LATTRE DE TASSIGNY;LEROY PATRICK;SARL MC4 DISTRIBUTION;FIXE;NON;43.172524, 6.530347;Provence-Alpes-Côte-d'Azur;83;83036
90763;ARMAGNAC;BARBOTAN LES THERMES;COMMUNE DE CAZAUBON;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.947931, -0.041716;Occitanie;32;32096
90932;LES CAPUCINS;RUE DES CAPUCINS;ASSOCIATION CINEFOL 31;;FIXE;NON;43.203101, 1.083573;Occitanie;31;31135
91033;ROAD MOVIES;AVE VICTOR HUGO;ROAD MOVIES;;ITINERANT;NON;43.392145, 3.103753;Occitanie;34;34069
92302;CERETAN;BLD GEORGES CLEMENCEAU;LAPORTA GERMAIN;;FIXE;NON;42.486293, 2.749588;Occitanie;66;66049
93261;COMPLEXE LE REX;PLACE DU SOUVENIR;ORGANISATION DES CIRCUITS CINEMATOGRAPHIQUES PRIVES;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.742006, -0.685394;Nouvelle Aquitaine;33;33122
94711;FAMILIAL;RUE DIDEROT;CERCLE FAMILIALE DES CINEPHILES DU PAYS DE CHALINDREY;;FIXE;NON;47.803369, 5.431466;Grand-Est;52;52093
95413;ASTREE;7 BOULEVARD DU THEATRE;SOCIETES DES CINEMAS ASTREE ET ALPHA;SARL EXHANTHUS;FIXE;NON;45.566066, 5.923359;Auvergne - Rhône-Alpes;73;73065
95562;MEGARAMA;ZAC PORTE SUD DE L'OISE;CHAMBLY CINEMA;SAS AGORA CINEMAS;FIXE;NON;49.155627, 2.248819;Hauts-de-France;60;60139
95732;CINEMASCOOP;18 RUE DE LA POSTE;CINEMA SCOOP;;FIXE;NON;45.061194, 4.302941;Auvergne - Rhône-Alpes;43;43051
97431;STUDIO 66;66 RUE JEAN JAURES;STUDIO 66;SAS AGORA CINEMAS;FIXE;NON;48.814397, 2.508133;Ile-de-France;94;94017
103985;CINEMATOGRAPHE SLE CHAPLIN;CENTRE CULTUREL SIMONE SIGNORET;LE CINEMATOGRAPHE;;FIXE;NON;44.068241, 5.987231;Provence-Alpes-Côte-d'Azur;4;4049
