numDepartement;annee;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbEtablissementsAE;nbEcransAE;nbFauteuilsAE;nbSeancesAE;nbEntreesAE;tauxOccupationAE;recettesAE;nbHabitantsDepartement;nbEtablissements
83;1973;84;34350;;;2787920;2586019,51;;;;;;;;;626093;
83;1974;89;34660;;;2905157;3180980,003;;;;;;;;;626093;
83;1975;99;34326;;;3145452;4207829,782;;;;;;;;;626093;
83;1976;100;33833;;;3036895;4780192,604;;;;;;;;;626093;
83;1977;98;32560;;;2709941;4648152,547;;;;;;;;;626093;
83;1978;99;30494;;;2746766;5092535,334;;;;;;;;;626093;
83;1979;96;29453;;;2804114;5777407,97;;;;;;;;;708331;
83;1980;97;27835;;;2729789;7066294,285;;;;;;;;;708331;
83;1981;105;29219;;;2861524;8314717,123;;;;;;;;;708331;
83;1982;105;28133;;;3161438;10183984,62;;;;;;;;;708331;
83;1983;106;27037;;;3015632;10263679,33;;;;;;;;;708331;
83;1984;112;27162;;;2819031;10191322,3;;;;;;;;;708331;
83;1985;113;26847;;;2546655;9675172,915;;;;;;;;;708331;
83;1986;107;24439;;;2508948;10248112,39;;;;;;;;;708331;
83;1987;100;21751;;;1845799,567;7974804,094;;;;;;;;;815449;
83;1988;97;20654;;;1705823,247;7792525,275;;;;;;;;;815449;
83;1989;90;18571;;;1623906,861;7826411,045;;;;;;;;;815449;
83;1990;88;17749;;;1664254,305;8180894,531;;;;;;;;;815449;
83;1991;82;16767;;;1490853,719;7680728,484;;;;;;;;;815449;
83;1992;71;15058;;55213;1527354;7909778,98;13,90733108;;;;;;;;815449;40
83;1993;81;18948;1;62201;2011818;10454994,26;15,51733035;;;;;;;;815449;42
83;1994;76;17778;1;70254;2068886;11152108,35;14,0085032;;;;;;;;815449;39
83;1995;77;17141;1;74957;2292762;12578160,03;14,91905394;;;;;;;;898441;40
83;1996;79;17025;1;81211;2289887;12409718,68;14,15950824;;;;;;;;898441;42
83;1997;81;17747;1;86605;2454340;13014623,94;14,20459856;;;;;;;;898441;44
83;1998;82;17787;1;82923;2690875;14379830,57;16,57137325;;;;;;;;898441;45
83;1999;81;17464;1;84853;2292016;12422511,32;13,76975957;;;;;;;;898441;44
83;2000;83;17661;1;88184;2343719;12844560,94;13,63218027;;;;;;;;898441;43
83;2001;83;16505;1;93055;2659475;14855057,36;14,67190914;;;;;;;;898441;44
83;2002;81;16385;1;89479;2633113;15160788,95;15,34323136;11;25;3858;27162;747963;17,99213262;3834699;898441;42
83;2003;91;18002;2;93044;2493270;14843363,26;13,76506685;13;27;4152;28100;698141;16,1893249;3645567;985099;44
83;2004;84;16499;2;94549;2927572;17858957,34;16,78840903;12;26;4120;27890;815005;18,87587118;4298804;985099;42
83;2005;81;13921;2;92077;2589209;16023998,05;16,00283244;14;28;4125;29408;759285;17,85440507;4010011;1048652;41
83;2006;82;14001;2;92218;2791326;17231002,12;17,12772038;14;28;4044;30150;887252;20,53891111;4740574;1048652;42
83;2007;81;13780;2;92964;2672288;16610446,55;16,15882021;13;27;3950;29648;802994;18,57172858;4318020;1048652;41
83;2008;85;14489;2;95377;2858043;17971401,27;16,95639839;12;26;3676;28545;778423;18,88097165;4242776;1048652;43
83;2009;87;14818;2;96106;3027688;19557144,14;17,93943206;13;27;3789;28602;795509;19,36814545;4491515;1048652;45
83;2010;90;15441;2;92882;3286163;22667439,03;19,75080125;15;35;5195;36559;1115797;19,59338782;6744081;1048652;44
83;2011;81;13810;2;92560;3442169;23836487,44;21,02885687;15;33;4885;37212;1063602;18,69936295;6508681;1048652;40
83;2012;84;14267;2;96651;3232455;22468648,12;19,02222686;17;35;5194;41757;1013546;15,94487712;6193839;1048652;43
83;2013;85;14435;2;97054;3072101;21534573,86;17,77466127;17;35;5204;42137;967668;14,79601783;5887736;1048652;44
83;2014;95;16234;2;105951;3370301;22981961,89;17,67203064;15;30;4439;34161;855598;16,430407;5129569;1048652;46
83;2015;88;15260;2;108776;3273892;22602470,97;17,18534815;12;22;3192;21981;422026;13,77221122;2438755;1048652;42
83;2016;102;17388;3;117211;3554141;25067322,29;17,4920419;11;22;3015;27289;650682;17,07514848;3687726;1048652;43
83;2017;91;15765;2;119408;3572262;25668170,79;17,06651881;13;24;3276;29775;673759;16,47641099;3780815;1048652;43
83;2018;90;15274;2;121975;3537569;25821761,87;16,718476;14;26;3559;32773;708698;15,56566425;3908356;1048652;41
83;2019;89;15221;2;122911;3664346;26684635,21;17,35267671;17;29;3875;34786;790677;16,47219042;4382612;1048652;40
83;2020;88;15172;2;57577;996747;6927341,57;9,944850438;17;29;3976;15853;226568;10,37877337;1240325;1048652;39
84;1966;68;28855;;;2194176;945035,2691;;;;;;;;;353966;
84;1967;68;27739;;;1943161;948858,538;;;;;;;;;353966;
84;1968;62;27086;;;1918647;951014,7769;;;;;;;;;353966;
84;1969;58;25961;;;1670824;958474,1073;;;;;;;;;353966;
84;1970;55;24725;;;1654227;1006524,97;;;;;;;;;353966;
84;1971;54;24107;;;1525698;1025066,125;;;;;;;;;353966;
84;1972;49;22175;;;1647201;1275521,566;;;;;;;;;390446;
84;1973;51;21043;;;1450859;1314549,887;;;;;;;;;390446;
84;1974;49;20496;;;1504581;1578955,328;;;;;;;;;390446;
84;1975;49;20003;;;1506863;1822208,773;;;;;;;;;390446;
84;1976;54;19036;;;1450629;2087409,236;;;;;;;;;390446;
84;1977;52;18268;;;1432600;2273708,49;;;;;;;;;390446;
84;1978;51;17738;;;1581827;2769442,662;;;;;;;;;390446;
84;1979;51;16401;;;1572561;2986875,512;;;;;;;;;427343;
84;1980;52;15211;;;1580800;3768277,189;;;;;;;;;427343;
84;1981;55;15046;;;1769572;4823841,654;;;;;;;;;427343;
84;1982;56;14231;;;1877186;5735364,513;;;;;;;;;427343;
84;1983;60;14351;;;1843027;6095833,568;;;;;;;;;427343;
84;1984;64;13500;;;1680670;5886543,63;;;;;;;;;427343;
84;1985;64;13390;;;1472972;5548967,844;;;;;;;;;427343;
84;1986;60;11557;;;1394733;5618309,276;;;;;;;;;427343;
84;1987;62;11446;;;1155468,615;4798858,495;;;;;;;;;467075;
84;1988;58;11039;;;1019407,149;4507727,408;;;;;;;;;467075;
84;1989;49;9226;;;965130,7047;4405933,493;;;;;;;;;467075;
84;1990;49;9376;;;1058283,217;4949213,399;;;;;;;;;467075;
84;1991;48;9104;;;996979,3255;4989151,228;;;;;;;;;467075;
84;1992;43;8146;;36387;967356;4860608,91;13,64646872;;;;;;;;467075;21
84;1993;42;7905;;36428;1098344;5508014,65;14,99702884;;;;;;;;467075;20
84;1994;43;7992;;41189;1112749;5423013,45;14,01841172;;;;;;;;467075;20
84;1995;53;10005;1;55866;1481121;7226135,18;13,74353012;;;;;;;;499685;21
84;1996;54;10135;1;55439;1604223;7823057,77;15,15761635;;;;;;;;499685;22
84;1997;51;9580;1;58601;1739204;8658370,31;15,39419929;;;;;;;;499685;20
84;1998;51;9580;1;59935;1909443;9855470;16,94986224;;;;;;;;499685;20
84;1999;51;9647;1;61331;1665039;8623701,09;14,40787487;;;;;;;;499685;19
84;2000;52;9882;1;60969;1694107;8798941,81;14,88495465;;;;;;;;499685;19
84;2001;52;9814;1;60520;1788889;9360235,18;15,6925704;;;;;;;;499685;19
84;2002;53;9814;1;60297;1803083;9647644,43;16,01711078;11;25;4014;26729;772983;19,36944432;3448621;499685;20
84;2003;52;9614;1;61226;1680627;9174081,78;14,73094759;12;28;4338;30496;785032;17,76838217;3557872;534291;19
84;2004;53;9814;1;66083;1900977;10422607,39;15,54756767;14;30;4477;33335;906810;18,6664696;4194835;534291;20
84;2005;52;8925;1;65453;1673839;9303725,4;14,75245182;14;30;4040;32897;796906;18,36679003;3683536;557548;19
84;2006;52;8925;1;63197;1784040;10046224,43;15,89401283;14;30;4040;33156;900512;20,3474958;4215654;557548;19
84;2007;47;8069;1;60856;1726936;9773339,66;15,97367603;14;30;4040;34252;865430;18,92657208;4092499;557548;18
84;2008;48;8161;1;64716;1815628;10477251,9;15,79250245;14;30;4040;36564;883044;17,93374188;4279106;557548;19
84;2009;56;10107;2;76496;2101593;12333382,28;15,13123961;14;30;4040;37599;860858;17,16142655;4243091;557548;19
84;2010;56;10107;2;76673;2274964;13874649,62;16,15309199;13;28;3233;33484;809232;19,9801441;4017772;557548;19
84;2011;54;9836;2;75315;2344373;14175814,87;16,8327016;12;25;2870;31516;790459;20,74286669;3954558;557548;19
84;2012;56;10076;2;76359;2170379;13344077,17;15,46368784;12;25;2870;32275;733127;18,75440639;3700514;557548;19
84;2013;63;11095;2;78445;2141415;12938227,42;15,41691691;13;26;2962;33751;749496;18,13291217;3770075;557548;20
84;2014;60;9899;2;88420;2458154;14758965,46;16,61181776;13;26;2962;35236;766243;17,77007985;3867040;557548;20
84;2015;64;10642;2;90316;2391270;14721491,59;15,98505449;14;29;3435;39794;803592;16,43737433;4153842;557548;22
84;2016;63;10895;2;93380;2484207;15497884,5;15,27716802;14;29;3205;40883;852050;17,28372222;4437088;557548;21
84;2017;63;10462;2;93970;2357088;14868254,42;14,97120453;14;29;3384;41692;818683;16,3236053;4313115;557548;21
84;2018;63;10420;2;96083;2248095;14608772,34;14,0143771;14;27;3101;37505;730623;15,68059719;3930932;557548;21
84;2019;62;10017;2;94712;2327052;15512893,03;14,5935032;14;28;3348;37714;801833;16,60380961;4369271;557548;21
84;2020;62;10336;2;44923;672968;4391034,31;8,854683653;14;28;3548;18031;276328;11,86858687;1489490;557548;21
85;1966;55;23336;;;1536503;663820,037;;;;;;;;;421350;
85;1967;54;23297;;;1447227;713996,8016;;;;;;;;;421350;
85;1968;54;23297;;;1432344;720689,7708;;;;;;;;;421350;
85;1969;52;22584;;;1250669;709925,6506;;;;;;;;;421350;
85;1970;49;21573;;;1286479;796783,1733;;;;;;;;;421350;
85;1971;47;21050;;;1140801;780332,2474;;;;;;;;;421350;
85;1972;45;20208;;;1217492;915223,8638;;;;;;;;;450641;
85;1973;45;19847;;;1102494;949304,6038;;;;;;;;;450641;
85;1974;46;19614;;;1114740;1086283,247;;;;;;;;;450641;
85;1975;43;18671;;;1081346;1198791,994;;;;;;;;;450641;
85;1976;49;19454;;;1077172;1385795,105;;;;;;;;;450641;
85;1977;48;19065;;;1036552;1509552,151;;;;;;;;;450641;
85;1978;51;19360;;;1141195;1822055,409;;;;;;;;;450641;
85;1979;48;18784;;;1120248;1972990,76;;;;;;;;;483027;
85;1980;47;18409;;;1013246;2276487,636;;;;;;;;;483027;
85;1981;49;18452;;;1038618;2707891,828;;;;;;;;;483027;
85;1982;49;17449;;;1169641;3361610,593;;;;;;;;;483027;
85;1983;53;17481;;;1159987;3714733,13;;;;;;;;;483027;
85;1984;53;16773;;;1088569;3744743,939;;;;;;;;;483027;
85;1985;51;16057;;;1001330;3668519,278;;;;;;;;;483027;
85;1986;52;16050;;;986615;3848003,986;;;;;;;;;483027;
85;1987;52;15750;;;810462,2862;3253788,68;;;;;;;;;509356;
85;1988;49;14251;;;796653,6576;3269026,718;;;;;;;;;509356;
85;1989;49;14231;;;751314,2931;3142586,538;;;;;;;;;509356;
85;1990;46;13560;;;713318,2688;3094861,844;;;;;;;;;509356;
85;1991;45;12950;;;694799,5444;3209422,754;;;;;;;;;509356;
85;1992;46;12461;;21283;607642;2902814,3;11,3455285;;;;;;;;509356;30
85;1993;45;12011;;23918;784338;3874240,27;13,6026869;;;;;;;;509356;29
85;1994;45;12011;;24659;776775;3476550,3;13,5740759;;;;;;;;509356;29
85;1995;45;12011;;25152;741359;3740203,49;12,99771064;;;;;;;;539664;29
85;1996;46;12146;;26769;770115;3921247,34;12,47335433;;;;;;;;539664;30
85;1997;45;11880;;26652;772283;4004150,79;12,56728028;;;;;;;;539664;29
85;1998;45;11224;;26341;965939;5172856,33;16,25792898;;;;;;;;539664;29
85;1999;45;11224;;26511;790998;4151366,37;12,83433445;;;;;;;;539664;29
85;2000;45;11714;;26842;775245;4114037,31;11,96019486;;;;;;;;539664;29
85;2001;53;13328;1;37876;1008817;5554462,94;11,18585098;;;;;;;;539664;29
85;2002;54;13728;1;37099;1042472;5805360,17;11,79391712;12;25;6066;17716;480084;11,62559071;2626835;539664;30
85;2003;62;14897;1;35424;977417;5638059,36;11,6278948;13;33;7898;29354;812778;11,91389748;4743058;597185;31
85;2004;57;13685;1;36826;1244675;7364552,61;15,50192137;12;20;4716;9244;318797;14,27579867;1770371;597185;31
85;2005;54;11480;1;36781;1041026;6206903,23;13,84308109;11;21;4120;14035;401521;15,08979367;2330920;666714;29
85;2006;52;11000;1;37073;1259827;7641091,9;16,51210654;13;34;6897;31617;1134620;18,01384435;6947359;666714;28
85;2007;51;10846;1;36406;1226902;7451391,1;16,25447183;14;36;7413;32429;1108132;16,42271904;6810651;666714;28
85;2008;54;11051;1;38551;1303762;8080551,52;16,47984623;10;21;4675;19940;740681;16,38386249;4611597;666714;28
85;2009;54;11051;1;40729;1373060;8730571,79;16,75898352;10;25;5097;23609;865406;17,54953135;5644702;666714;28
85;2010;54;11051;1;42305;1425845;9221535,93;16,9840322;15;36;7303;34020;1183398;17,21260866;7661302;666714;28
85;2011;54;11051;1;46824;1592914;10339240,44;17,03182097;12;27;5732;28354;1107685;18,16832822;7189291;666714;28
85;2012;55;11211;1;45104;1444374;9225614,55;16,12157341;14;28;5179;26162;702033;14,75999112;4281582;666714;29
85;2013;55;11211;1;47626;1355599;8578359,18;14,29822667;13;27;5239;26284;650653;12,91796056;3902349;666714;29
85;2014;55;11211;1;49060;1591829;9906446,97;16,24220339;16;30;5746;28740;818764;14,96174518;4830033;666714;29
85;2015;54;11009;1;50453;1628793;10116492,45;16,3750831;16;30;5615;28804;824736;15,38405865;4821354;666714;28
85;2016;54;10840;1;52416;1634863;10064673,48;15,88834311;16;26;5186;24106;722643;15,27076524;4072072;666714;28
85;2017;53;10779;1;53503;1685230;10422908,41;15,9517624;16;26;4970;25011;741044;15,99842486;4272934;666714;27
85;2018;54;10860;1;54999;1618435;10016821,31;14,94516147;17;32;6033;31746;836943;14,06202903;4869480;666714;27
85;2019;54;10860;1;55896;1764918;11106843,16;16,08318445;19;34;6431;33590;966253;15,4678636;5680460;666714;27
85;2020;61;11956;1;30133;574089;3526619,07;9,836004063;19;34;6431;16871;299946;9,658721689;1711846;666714;28
86;1966;24;11069;;;967703;444286,8969;;;;;;;;;340256;
86;1967;24;11069;;;906621;456585,7213;;;;;;;;;340256;
86;1968;22;10005;;;880185;447193,0325;;;;;;;;;340256;
86;1969;24;10901;;;805944;488453,0541;;;;;;;;;340256;
86;1970;24;10701;;;800414;551462,8245;;;;;;;;;340256;
86;1971;24;10753;;;750068;585440,9664;;;;;;;;;340256;
86;1972;24;10605;;;757820;652624,791;;;;;;;;;357366;
86;1973;26;10689;;;718546;728112,2086;;;;;;;;;357366;
86;1974;26;10140;;;788915;932457,158;;;;;;;;;357366;
86;1975;26;9831;;;811176;1100193,153;;;;;;;;;357366;
86;1976;25;9094;;;785334;1215141,389;;;;;;;;;357366;
86;1977;32;10206;;;742326;1237219,665;;;;;;;;;357366;
86;1978;30;8955;;;974929;1784004,287;;;;;;;;;357366;
86;1979;29;8077;;;933809;1892642,81;;;;;;;;;371428;
86;1980;29;7826;;;908004;2283331,987;;;;;;;;;371428;
86;1981;33;7674;;;1015074;2822734,569;;;;;;;;;371428;
86;1982;29;6577;;;1051439;3278119,145;;;;;;;;;371428;
86;1983;35;7505;;;1109368;3750373,576;;;;;;;;;371428;
86;1984;37;7796;;;1080502;3827236,084;;;;;;;;;371428;
86;1985;37;7707;;;953419;3546707,787;;;;;;;;;371428;
86;1986;36;7558;;;951140;3696597,355;;;;;;;;;371428;
86;1987;40;7965;;;749362,1622;3086008,795;;;;;;;;;379977;
86;1988;37;7412;;;697221,8031;2984250,403;;;;;;;;;379977;
86;1989;36;7246;;;684481,5902;3013177,227;;;;;;;;;379977;
86;1990;35;7223;;;699513,335;3195766,598;;;;;;;;;379977;
86;1991;35;7213;;;649728,9298;3131763,62;;;;;;;;;379977;
86;1992;34;6860;1;28974;636689;3108604,31;11,372127;;;;;;;;379977;17
86;1993;34;6860;1;29212;747564;3667592,49;12,9715762;;;;;;;;379977;17
86;1994;34;6860;1;31782;736359;3445527,71;11,92886605;;;;;;;;379977;17
86;1995;34;6860;1;31302;791325;3800282,99;13,17352141;;;;;;;;399024;17
86;1996;34;6940;1;32032;810662;3775884,95;13,33130951;;;;;;;;399024;17
86;1997;34;6926;1;31504;819049;3909831,64;13,56964531;;;;;;;;399024;17
86;1998;46;8425;2;32236;957622;4721819,72;15,56752535;;;;;;;;399024;18
86;1999;47;8562;2;50133;964170;4576236,27;11,52459943;;;;;;;;399024;19
86;2000;47;8560;2;47537;990475;4727851,03;12,64657889;;;;;;;;399024;19
86;2001;46;8409;2;45671;1101836;5213797,19;14,52735366;;;;;;;;399024;18
86;2002;47;8559;2;42768;1054388;5191436,37;14,49885228;8;9;2032;5139;209119;12,41853858;794446;399024;19
86;2003;47;8559;2;41151;970301;5106726,04;13,42786106;8;9;2032;5351;196248;11,10992227;753082;418460;19
86;2004;39;7208;2;45398;1117040;5948971,13;14,3829794;9;10;2182;6426;250415;12,44937153;980196;418460;17
86;2005;39;6439;2;45640;964263;5217502,13;12,77950356;9;10;1282;6456;208307;22,97857648;806048;434887;17
86;2006;39;6439;2;46398;1048518;5729625,68;13,49113422;10;11;1571;7232;250614;23,77584031;1001912;434887;17
86;2007;39;6439;2;46171;996641;5377839,42;12,9517174;10;11;1433;7054;241395;25,19473091;972538;434887;17
86;2008;39;6439;2;48812;1045846;5707691,25;12,80372778;9;10;1282;7193;226722;22,94668829;909178;434887;17
86;2009;39;6439;2;50635;1102161;6371252,78;13,02411757;8;9;1116;6996;211944;22,15974497;855315;434887;17
86;2010;39;6439;2;51931;1147225;6876053,38;13,21965584;9;10;1282;7496;232540;22,32872017;986322;434887;17
86;2011;38;6319;2;51101;1190568;7279803,25;14,13873817;9;10;1282;7777;238670;22,45859881;1030089;434887;16
86;2012;48;8048;3;55501;1141958;6897518,11;12,22889565;9;12;1510;8144;229824;20,54454339;988285;434887;17
86;2013;48;7796;2;66781;1114964;6772060,96;9,821888614;10;13;1661;10978;231427;15,95961323;1020123;434887;17
86;2014;48;7796;2;72816;1278105;7828464,59;10,61498133;10;13;1661;11881;285307;17,88596021;1289650;434887;17
86;2015;48;7883;2;73681;1274574;7960874,35;10,5434295;10;13;1748;12671;275048;15,57458784;1215176;434887;17
86;2016;48;7763;2;75216;1339693;8298690,46;10,99607818;10;13;1628;12938;304437;17,98914755;1385370;434887;17
86;2017;48;7883;2;73928;1316387;8331070,03;10,77865497;12;21;2922;24215;493826;14,98950213;2626140;434887;17
86;2018;48;7883;2;73214;1266304;8064993,41;10,50514288;13;22;3155;24482;490068;14,30247045;2599317;434887;17
86;2019;48;7883;2;72503;1331376;8617982,69;11,14647039;13;22;3155;24509;521129;15,22487356;2828064;434887;17
86;2020;48;7838;2;34905;411275;2595730,53;7,173679351;13;22;3155;10944;180496;12,00060902;950544;434887;17
87;1966;22;12465;;;863457;435578,3992;;;;;;;;;341589;
87;1967;20;11187;;;844579;461688,4948;;;;;;;;;341589;
87;1968;18;10586;;;803896;439751,2337;;;;;;;;;341589;
87;1969;16;10007;;;741829;467622,2679;;;;;;;;;341589;
87;1970;14;7481;;;729413;515475,2522;;;;;;;;;341589;
87;1971;13;7228;;;692884;586973,6888;;;;;;;;;341589;
87;1972;14;7520;;;690340;608573,7327;;;;;;;;;352149;
87;1973;17;8046;;;677550;679816,5124;;;;;;;;;352149;
87;1974;17;7680;;;658483;780937,7749;;;;;;;;;352149;
87;1975;16;7378;;;756442;1020948,019;;;;;;;;;352149;
87;1976;16;6864;;;795187;1208055,559;;;;;;;;;352149;
87;1977;18;7198;;;762971;1267511,895;;;;;;;;;352149;
87;1978;23;6825;;;856121;1617097,462;;;;;;;;;352149;
87;1979;23;6675;;;926458;1959764,283;;;;;;;;;355737;
87;1980;25;6166;;;907770;2430918,49;;;;;;;;;355737;
87;1981;26;6192;;;983199;2984150,028;;;;;;;;;355737;
87;1982;26;6068;;;1066310;3520996,193;;;;;;;;;355737;
87;1983;26;6068;;;1053027;3778089,417;;;;;;;;;355737;
87;1984;29;6249;;;1020927;3854084,033;;;;;;;;;355737;
87;1985;32;6312;;;931396;3677520,63;;;;;;;;;355737;
87;1986;38;7424;;;1006820;4100205,909;;;;;;;;;355737;
87;1987;39;7595;;;748301,8698;3222803,623;;;;;;;;;353593;
87;1988;37;7302;;;670707,0497;3053697,592;;;;;;;;;353593;
87;1989;37;7302;;;629170,9951;2944116,333;;;;;;;;;353593;
87;1990;32;6443;;;631041,5176;3018402,653;;;;;;;;;353593;
87;1991;31;6295;;;567377,8607;2888532,209;;;;;;;;;353593;
87;1992;26;5458;;21879;619694;3151411,54;14,38974313;;;;;;;;353593;11
87;1993;26;5458;;21990;723768;3717473,52;16,1917177;;;;;;;;353593;11
87;1994;26;5458;;22334;691540;3632775,93;15,72825691;;;;;;;;353593;11
87;1995;26;5458;;22842;713758;3854620,09;15,74525684;;;;;;;;353893;11
87;1996;29;5495;1;24327;727069;3978519,76;15,15131118;;;;;;;;353893;10
87;1997;29;5469;1;30403;823725;4479965,15;14,79803638;;;;;;;;353893;10
87;1998;29;5469;1;29730;914993;5039475,16;17,09549598;;;;;;;;353893;10
87;1999;29;5469;1;29635;791524;4330510,42;14,69354629;;;;;;;;353893;10
87;2000;32;5864;1;31767;808479;4377108,88;14,48212303;;;;;;;;353893;10
87;2001;32;5864;1;33347;909441;4799138,98;15,44718029;;;;;;;;353893;10
87;2002;33;6123;1;26349;823436;4165206,62;17,8572265;8;25;4547;24422;765238;18,14052711;3901252;353893;11
87;2003;27;5006;1;27612;807781;4398999,18;17,03627982;7;11;2295;6158;155272;11,69885499;683753;367156;10
87;2004;27;5006;1;27785;938512;5159171,48;19,76087645;8;12;2554;6545;198057;13,87486234;890457;367156;10
87;2005;27;4853;1;26980;796056;4508586,89;17,60732803;8;12;2377;5411;140694;12,53294827;638763;375795;10
87;2006;27;4853;1;27943;874800;5058601,22;18,25375346;8;12;2377;6759;179479;12,85863306;830344;375795;10
87;2007;27;4853;1;28029;815476;4863402,53;16,90116558;7;11;2085;6475;164730;12,74798716;788786;375795;10
87;2008;37;6868;2;29896;837020;5193525,64;15,93085148;7;11;2107;6662;161201;11,96572124;805499;375795;11
87;2009;37;6868;2;39705;957757;6056343,25;13,27870859;7;11;2107;6640;148217;11,01694348;732956;375795;11
87;2010;37;6868;2;39909;972933;6316586,42;13,55298859;8;12;2377;7114;154898;10,56875511;771281;375795;11
87;2011;37;6868;2;41182;1018419;6849097,11;13,60398761;8;12;2377;7741;178326;11,05056803;910841;375795;11
87;2012;37;6868;2;40256;958389;6413434,84;12,96133356;8;12;2377;7708;159442;9,835274785;821653;375795;11
87;2013;37;6868;2;41433;892546;5939938,24;11,7888908;8;12;2377;7836;151154;9,142906224;779445;375795;11
87;2014;37;6868;2;42397;985334;6345085,2;12,81594747;8;12;2377;8367;162386;9,436871245;846015;375795;11
87;2015;37;6831;2;43195;964717;6356573;12,47222339;8;12;2364;8655;152181;8,630357927;789258;375795;11
87;2016;37;6868;2;44516;1022638;6722907,43;12,93984474;8;12;2377;8942;169105;9,373564005;876733;375795;11
87;2017;39;7056;2;47602;1043214;6872498,06;12,3231451;8;12;2364;9654;176494;9,130229433;913499;375795;11
87;2018;39;7056;2;51174;1002313;6466522,22;11,17666087;8;12;2364;9483;173354;9,031704798;873989;375795;11
87;2019;41;7294;2;51041;1041601;6915253,17;11,67070274;8;12;2377;9426;177975;9,348526297;901739;375795;11
87;2020;41;7294;2;21408;305606;2011575,7;8,246425113;8;12;2377;3866;52158;6,823060632;257509;375795;11
88;1966;57;24744;;;1884373;654557,9969;;;;;;;;;388201;
88;1967;51;22387;;;1597692;639000,4223;;;;;;;;;388201;
88;1968;49;21830;;;1515458;621558,2729;;;;;;;;;388201;
88;1969;42;19252;;;1247699;601231,3307;;;;;;;;;388201;
